mean,std,min,max,median,var,ptp,energy,zero_crossings,fft_mean,fft_std,fft_max,dominant_freq,num_peaks,rr_mean_ms,rr_std_ms,rmssd_ms,sdnn_ms,pnn50,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,label,strat_fold
-0.00030194830218130864,0.08433033056895416,-0.39963371494803046,0.35590992274364025,-0.02285790189367312,0.0071116046538690835,0.7555436376916707,35.55847913323137,83,21.059040791015644,67.48716622575516,1298.7027425828164,2.7,13,747.3333333333334,30.094799711860016,37.55722905840438,30.094799711860016,0.2727272727272727,-0.25563509062490963,-0.7035570153066142,8.78100017664043,18,0.472796191898931,-0.013526384047980714,0.3236647329465893,83.0,0.003198249379287127,25,0.8148594250569473,17.0,0.10714285714285714,-0.010199999999999987,-0.05120000000000002,0.9997342077192605,96.0,1.2738502350152157,0.5510204081632653,0.5102040816326531,0.10277671278834473,0.3185975613030964,1,4
0.0014686191466638408,0.13402536532869555,-0.3902378125146188,0.425404158766577,-0.050603835466817584,0.017962798551490307,0.8156419712811958,89.82477696844128,37,13.665725570622241,69.36316562947488,1903.1917578749826,0.9,9,1091.25,9.910312089651148,11.058287131636359,9.910312089651148,0.0,0.12022308168173779,-0.1840329078487879,31.813029851062268,133,0.9067729826535365,-0.0012612932153983427,0.22064412882576515,153.0,0.006155740227762387,545,1.783199855410228,40.0,0.11494252873563218,-0.0686,0.09099999999999997,0.9997922283302115,65.0,1.2197719896571104,0.7346938775510204,0.6326530612244898,0.0345145677274292,0.16508131714256985,0,3
0.0017851528780330145,0.1378687257656502,-0.17798783972016086,0.8737030791494275,-0.04064965890083548,0.01900778554424406,1.0516909188695882,95.05486157521005,95,21.374260152722727,67.38799452477487,1128.4565059054148,4.4,15,663.0,46.4145202744539,40.82985333156272,46.4145202744539,0.07692307692307693,-0.5410686109836566,-0.1596964982442493,7.8414234533725615,46,0.4898814883691339,-0.004122689541058095,0.34846969393878774,79.0,0.007849335763401665,74,0.8652126241834042,19.0,0.3,-0.05500000000000005,-0.062299999999999967,0.9997854463825143,52.0,1.3357639671916475,0.32653061224489793,0.3877551020408163,0.11044661672777344,0.34534046088360465,0,4
0.00045887606731463964,0.12350239743455337,-0.4575196553483751,0.5792997051614656,0.009344910159613144,0.015252842172082373,1.0368193605098406,76.26526369663762,75,14.17430843406884,69.26102642482341,1235.684542782221,1.5,14,681.5384615384615,2.1838568563966754,2.160246899469287,2.1838568563966754,0.0,0.4892626109074627,0.06954781389773168,9.340563769510794,19,0.7026813069528962,-0.006543950756666725,0.2618523704740948,201.0,0.023636248861474085,36,0.9213677245819022,14.0,0.5333333333333333,0.1472,0.0818000000000001,0.9997868532274348,81.0,1.2631286444716183,0.30612244897959184,0.5918367346938775,0.11044661672777344,0.2807171340979405,1,9
-0.00013758389372747572,0.059051561743276686,-0.14106897337696123,0.32270736382914844,-0.015999314553842084,0.0034870869443200184,0.46377633720610967,17.43552936823916,78,19.079292446324377,68.07335308522998,819.1209674628063,1.0,10,962.0,56.27610505356603,51.53154373779229,56.27610505356603,0.375,-0.030453190575947975,-0.4231015334507011,11.982711640695426,78,0.5030659514918852,-0.0036204266060790307,0.2494498899779956,108.0,0.001065200158541419,139,1.1091062442325144,40.0,0.18604651162790697,-0.04279999999999995,0.056400000000000006,0.9997900166156948,91.0,1.2379158841904048,0.42857142857142855,0.6326530612244898,0.06059224112148682,0.2502958839107203,0,6
-0.00026570330430737536,0.11169179082369965,-0.4440995155047989,0.6140452709734775,0.0047542372598938145,0.012475056137405077,1.0581447864782765,62.37563367825499,93,18.35665933193309,68.2717647664611,944.4427138882758,1.5,15,679.0,6.2634470725607025,5.023023913019848,6.2634470725607025,0.0,0.7630825517771407,0.289440326638839,7.200451422975415,15,0.6598724148331856,-0.014592649072453244,0.2684536907381476,218.0,0.033562007154547276,31,0.7035368530116269,10.0,0.6363636363636364,0.015200000000000102,0.020000000000000018,0.9997795289246014,60.0,1.2731273456915186,0.24489795918367346,0.5918367346938775,0.1480291460309741,0.35245907288556105,1,9
0.00010106808556035345,0.09362526632506125,-0.3548374230267908,0.44168743823228535,-0.01234892306355852,0.00876569049443865,0.7965248612590761,43.82850354598284,103,22.083377656629832,67.15895498557163,869.8980595176367,3.3000000000000003,15,628.7142857142857,36.82480052988657,22.312466332661522,36.82480052988657,0.0,0.46269141447556184,0.03735473130677036,7.443730123846808,18,0.5711628512343373,-0.01656791660234852,0.33706741348269653,86.0,0.021402994791666664,43,0.7153144318460982,12.0,0.46153846153846156,-0.02180000000000004,-0.016199999999999992,0.9997007125102014,58.0,1.2705841574123906,0.5714285714285714,0.4897959183673469,0.13959225169760253,0.3579722264594871,0,4
-0.0007079884990452681,0.182543475324831,-0.5670907174236566,1.0178962975634356,-0.045603822878431274,0.033322120383667185,1.5849870149870922,166.61310815690982,64,16.355917790092438,68.77851956042943,956.7414277450305,3.2,10,941.1111111111111,10.588253449512395,10.606601717798213,10.588253449512395,0.0,-0.49784050155640025,-0.06374432103290939,10.102848079868867,23,0.5720756723458634,-0.0063880116284841925,0.16923384676935388,117.0,0.02259616974331689,69,0.9896815008497687,14.0,0.6666666666666666,-0.026800000000000046,-0.01959999999999995,0.9997942429266471,84.0,1.254990923823191,0.3673469387755102,0.30612244897959184,0.10661166475805908,0.2558159290120519,0,9
-0.00031831910302534256,0.17424893694764265,-0.1654552268771892,1.1528108605536302,-0.04933478218353489,0.030362692027383547,1.3182660874308194,151.81396677217447,63,19.77565461015126,67.87432714185042,1109.5017867178278,1.1,11,882.6,20.785678830493953,21.66410241236256,20.785678830493953,0.1111111111111111,-0.19114588827947043,-0.5693789717404472,9.812837834407137,56,0.39301528370464794,-0.0024738004363829154,0.1912382476495299,97.0,0.007509130752373997,109,0.951738846444854,26.0,0.25925925925925924,-0.026800000000000046,-0.02100000000000002,0.9997915734850736,67.0,1.292921676742566,0.2857142857142857,0.6326530612244898,0.09510680884891602,0.2865478593907204,0,6
-0.0008702980617150221,0.1972605851984751,-0.710380048956957,1.0874519291162106,-0.024019743941181358,0.03891173847284486,1.7978319780731677,194.56247945780544,112,22.430885055872267,67.04368870679957,510.82156335401805,13.9,16,606.5333333333333,29.46636500599737,17.328753973835344,29.46636500599737,0.0,-0.8625298380589715,-0.4068756626248413,6.2846398521529485,14,0.6090393327751911,-0.017946160829359997,0.27825565113022604,78.0,0.036973189405621845,59,0.606214087898916,8.0,0.6666666666666666,-0.007800000000000029,0.05259999999999998,0.999776711646859,54.0,1.2887745732493427,0.2857142857142857,0.2857142857142857,0.1748738098189746,0.39643301634029776,0,1
0.0036676373657386174,0.19541864350193264,-0.4060599684233402,1.246557134048398,-0.038038538503339686,0.038188446228135435,1.6526171024717382,191.00948895991,78,21.195897515057503,67.44430855162607,766.3218447581473,7.5,12,798.3636363636364,12.986706489889785,13.311649033834989,12.986706489889785,0.0,0.4403311640466162,0.017533266444477946,7.553234268385565,17,0.526494993898357,-0.010261485246334452,0.2364472894578916,157.0,0.040655433308678504,131,0.6966578895133153,10.0,0.5833333333333334,-0.0504,-0.042200000000000015,0.9997306721634318,82.0,1.239440096971801,0.30612244897959184,0.2653061224489796,0.14112623248548828,0.3401951404563383,0,3
-0.0010549976894725394,0.18405460142524624,-0.5141506813554118,1.1601827396211088,-0.04432188316573439,0.03387609630580626,1.6743334209765206,169.38604662965525,72,21.887506784637242,67.22304550671831,712.3805775935064,5.0,12,795.6363636363636,39.52536584845921,46.19956709753891,39.52536584845921,0.1,-0.058648779599494216,-0.5134502260990209,7.5338575097732505,17,0.3936240207103835,-0.011914010712771051,0.22324464892978596,76.0,0.03261179425542406,115,0.64517696073374,10.0,0.5833333333333334,0.0023999999999999577,-0.14790000000000003,0.999786304981464,63.0,1.2483232968205906,0.3469387755102041,0.3673469387755102,0.13959225169760253,0.3416311674870664,0,1
0.0008568163852972283,0.11128619148010438,-0.1535914644702504,0.6486797828299181,-0.031724646721630015,0.012384616414146458,0.8022712473001685,61.92675274232287,95,21.158160791328797,67.45615639306428,867.2299213856779,4.4,14,662.0,30.84369195367723,16.041612554021285,30.84369195367723,0.0,-0.6668727957326425,-0.3064547575670105,8.913837667259687,39,0.5850531829601576,0.0037263056912216303,0.3690738147629526,82.0,0.006068978699926581,119,0.978024011401608,17.0,0.3888888888888889,-0.06799999999999995,0.016900000000000026,0.9997790372181016,51.0,1.299466576471083,0.4489795918367347,0.3469387755102041,0.10124273200045898,0.31184276049026366,0,1
0.0016860657399070766,0.13181022051493896,-0.14901342926653283,0.867296474655065,-0.03817933803521057,0.017373934232196832,1.0163099039215977,86.8838852493806,52,19.08279423339951,68.07237162365706,1099.2245099056604,3.8000000000000003,9,1030.25,80.28831973403283,115.07016493054512,80.28831973403283,0.42857142857142855,-0.37222908304664337,0.013252507030043381,12.216273540449805,83,0.42609538082649445,-0.0028445134188881094,0.1998399679935987,96.0,0.01086209669166557,138,1.0555170705158048,31.0,0.24242424242424243,0.018199999999999994,0.07940000000000003,0.9997673484270099,85.0,1.2636002158394912,0.32653061224489793,0.6326530612244898,0.08053399136400147,0.24228728469303334,0,1
-0.010074763035061994,0.134572337984212,-0.9704323201005797,0.4894568440448762,-0.015028451134540623,0.01810971415053699,1.4598891641454559,91.0560750037482,107,20.68482428098673,67.60280288549833,1150.8349802366197,2.4000000000000004,12,812.1818181818181,39.196474795109275,38.277930978567795,39.196474795109275,0.1,0.4574394854452537,-0.08492426842670486,13.457512568380112,105,0.4230296731940517,-0.008458211196982418,0.30306061212242447,246.0,0.003987630208333333,142,0.9610407919609361,40.0,0.08974358974358974,-0.016199999999999992,-0.4992,0.9996573308735812,62.0,1.2713799345470216,0.20408163265306123,0.673469387755102,0.046019423636572264,0.2560921313989984,0,10
0.0010608250034183078,0.11094100217663848,-0.42937541331906215,0.5954095811375314,-0.0009138162626631933,0.012307905963956903,1.0247849944565934,61.54515656822391,82,18.651428436141327,68.19182519240691,1333.647780295705,1.5,14,680.6153846153846,8.381909702234346,4.69041575982343,8.381909702234346,0.0,0.7386634450951413,-0.6467790298176415,8.451079328198963,17,0.6776862347842227,-0.009685501933967057,0.26025205041008204,180.0,0.006771314250538627,27,0.8552058787838498,16.0,0.08045977011494253,-0.06679999999999997,0.07250000000000001,0.9997831098123395,83.0,1.2383064449358738,0.32653061224489793,0.5918367346938775,0.11121360712171631,0.31587881395587925,1,9
-0.0008495096390834325,0.09224016979145908,-0.1450476426158243,0.5287431413004012,-0.030688269559855957,0.0085082489231572,0.6737907839162256,42.54485294892048,74,18.51826120228279,68.22810873153588,1595.4374756087934,4.3,11,916.0,65.21076939006657,71.2460525222275,65.21076939006657,0.1111111111111111,-0.832732338515691,-0.4675316873288336,13.970369344413633,62,0.7075684053977008,-0.0011509472817197784,0.27665533106621326,108.0,0.00900261402559942,126,1.0977120285177966,28.0,0.2413793103448276,0.040000000000000036,-0.01529999999999998,0.9997099258581,75.0,1.2476736808642341,0.4489795918367347,0.3877551020408163,0.05445631796994385,0.24629523753881746,0,10
0.0022962972464180055,0.2456931593796247,-1.383447599792381,0.7116948542925112,0.013454565108542075,0.06036512856594165,2.0951424540848924,301.85200773492784,90,16.99801783173324,68.62265070487439,1324.4781107521078,2.4000000000000004,12,826.1818181818181,10.824215277036778,12.946041866145807,10.824215277036778,0.0,0.3290597712950758,-0.09727137578537848,9.882912507252053,20,0.31904682061063405,-0.007697779961930529,0.14802960592118425,294.0,0.02051145079991234,40,0.9256106465639307,15.0,0.5625,0.026599999999999957,-0.009199999999999986,0.9997939175012706,83.0,1.2509908946475732,0.32653061224489793,0.5918367346938775,0.10661166475805908,0.2661317175612903,0,9
0.0006463461056310373,0.1606457348406926,-0.1651013415728113,1.1529481010960856,-0.04703433860358053,0.025807052122506117,1.318049442668897,129.03734942897194,60,20.998420203273206,67.50605268937909,903.1722726916802,1.0,9,1013.25,61.206325536779985,87.90904390334364,61.206325536779985,0.5714285714285714,-0.21126828546763066,-0.6214620675934557,9.21016948680739,41,0.3463473418823011,0.001387730238090941,0.1894378875775155,73.0,0.007222039847478599,132,0.8960551563595943,23.0,0.28,-0.11680000000000001,0.030299999999999994,0.9997892942327119,87.0,1.254461594864853,0.3469387755102041,0.42857142857142855,0.09740778003074463,0.30208290462129306,0,6
-0.005762449825567912,0.2297415550243536,-0.3817359574587153,1.5033854712630754,-0.07019899376867825,0.05278118210500809,1.8851214287217908,264.0719396650013,63,22.31134478757574,67.08356500582791,798.6101623607132,4.0,13,755.1666666666666,28.36718120816677,26.99494902249813,28.36718120816677,0.0,-0.8158846912445694,-0.4056557043831023,7.3461078850350665,15,0.5149373658622779,-0.004923098845664111,0.20624124824964993,95.0,0.019848462260721286,21,0.7472512796820827,12.0,0.42857142857142855,0.026999999999999913,-0.5696,0.9997972317673429,62.0,1.2807969356734494,0.2653061224489796,0.6326530612244898,0.13115535736423095,0.35890195038935435,0,8
0.0009183635693339083,0.08616357325293816,-0.2926139898139262,0.504481734771808,-0.02132294269754757,0.007424161355714441,0.7970957245857342,37.125023736799605,78,20.036542087311012,67.79777123390667,1167.566049889401,1.0,10,1006.6666666666666,73.14369419163897,77.61443164772902,73.14369419163897,0.625,-0.6313363445618105,-0.16883462780517577,11.251711825919864,59,0.5811605907812861,-0.006954255385125989,0.27425485097019403,121.0,0.004882812499999999,67,0.8463284508271686,40.0,0.08974358974358974,0.02729999999999999,-0.02300000000000002,0.9997671249201362,63.0,1.2549117483770211,0.6122448979591837,0.5918367346938775,0.07900001057611572,0.2760507641418861,0,4
0.001959601362158644,0.15799361765127365,-0.5214592850134071,0.4760658481018475,-0.022308371962303987,0.024961983218536852,0.9975251331152546,124.82911628017712,95,16.468821653314752,68.75157254192422,1502.8031500843106,3.1,15,646.4285714285714,9.928314487939458,3.5518142709585216,9.928314487939458,0.0,-0.15604335434029415,-0.47169704669872603,12.889138778770182,90,0.8384578114140457,-0.003188428680888225,0.4478895779155831,103.0,0.00537265660722451,125,1.2589872979407475,40.0,0.17391304347826086,-0.06420000000000003,0.015800000000000036,0.9997775199093432,67.0,1.280232274036143,0.5918367346938775,0.5714285714285714,0.058291269939658205,0.243214116456638,0,1
